NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,HasSafetyRec,Mode,ReportType,OriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,ProbableCause,Findings,DocketUrl
WPR20LA304,ACC,101955,2020-09-12T22:00:00Z,Seeley Lake,Montana,United States,,N3720R,FALSE,Aviation,DirectorBrief,,Fatal,2,1,0,,,https://data.ntsb.gov/Docket?ProjectID=101955
DCA21WA050,OCC,102414,2020-09-12T15:50:00Z,Caracas,,Venezuela,,YV3145,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=102414
WPR20LA308,ACC,101981,2020-09-12T11:43:00Z,Billings,Montana,United States,,N7602Y,FALSE,Aviation,DirectorBrief,,Serious,0,1,0,,,https://data.ntsb.gov/Docket?ProjectID=101981
DCA21WA065,INC,102504,2020-09-12T04:00:00Z,Khartoum,,Sudan,,C5-BDB,FALSE,Aviation,None,,,,,,,,https://data.ntsb.gov/Docket?ProjectID=102504
WPR20LA314,ACC,102020,2020-09-11T20:43:00Z,Homer,Alaska,United States,,N7669Y,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=102020
ANC20CA096,ACC,101976,2020-09-11T19:15:00Z,Chitina,Alaska,United States,,N416RK,FALSE,Aviation,DirectorBrief,2021-10-19T04:00:00Z,None,0,0,0,"The pilot’s loss of directional control during takeoff, which resulted in a runway excursion.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",https://data.ntsb.gov/Docket?ProjectID=101976
WPR20CA307,ACC,101977,2020-09-11T16:00:00Z,Big Creek,Idaho,United States,,N682CC,FALSE,Aviation,DirectorBrief,2021-08-20T04:00:00Z,None,0,0,0,"The pilot’s failure to maintain directional control during the landing roll with a gusting wind, which resulted in a runway excursion and impact with a tree.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on equipment, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Effect on equipment",https://data.ntsb.gov/Docket?ProjectID=101977
WPR20LA303,ACC,101953,2020-09-11T15:00:00Z,Van Nuys,California,United States,,N37C,FALSE,Aviation,DirectorBrief,,Fatal,2,0,0,,,https://data.ntsb.gov/Docket?ProjectID=101953
CEN20CA391,ACC,101962,2020-09-11T14:00:00Z,Ozark,Arkansas,United States,,N81BH,FALSE,Aviation,DirectorBrief,2021-08-20T04:00:00Z,Minor,0,0,1,The pilot's failure to maintain clearance from a wire during final approach to landing.,"Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Environmental issues - Physical environment - Object/animal/substance - Wire - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=101962
ERA20LA316,ACC,101958,2020-09-11T09:15:00Z,Melbourne,Florida,United States,,N196DJ,FALSE,Aviation,DirectorBrief,,Minor,0,0,2,,,https://data.ntsb.gov/Docket?ProjectID=101958
WPR20CA305,ACC,101971,2020-09-11T09:00:00Z,Fillmore,Utah,United States,,N802CT,FALSE,Aviation,DirectorBrief,2021-08-31T04:00:00Z,None,0,0,0,"The student pilot's improper landing flare and delayed remedial action to abort the landing, which resulted in a loss of aircraft control, runway excursion and impact with terrain.","Personnel issues - Action/decision - Action - Delayed action - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Student/instructed pilot",https://data.ntsb.gov/Docket?ProjectID=101971
ERA20LA313,ACC,101948,2020-09-11T02:52:00Z,Jackson,Tennessee,United States,,N74HS,FALSE,Aviation,DirectorBrief,,Fatal,1,0,0,,,https://data.ntsb.gov/Docket?ProjectID=101948
WPR20LA309,ACC,101984,2020-09-10T19:00:00Z,Enterprise,Oregon,United States,,N933V,FALSE,Aviation,DirectorBrief,2021-08-20T04:00:00Z,None,0,0,0,"The pilot’s failure to maintain directional control during landing, which resulted in a runway excursion and collision with terrain.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft power plant - Engine controls - (general) - Incorrect use/operation, Environmental issues - Physical environment - Terrain - Rough terrain - Contributed to outcome",https://data.ntsb.gov/Docket?ProjectID=101984
ANC20CA092,ACC,101966,2020-09-10T16:15:00Z,Fairbanks,Alaska,United States,,N68857,FALSE,Aviation,DirectorBrief,,None,0,0,0,"The pilot’s decision to initiate a right turn immediately after departure and his failure to maintain a proper crosswind correction, which resulted in a collision with terrain.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Crosswind correction - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",https://data.ntsb.gov/Docket?ProjectID=101966
ERA20LA312,ACC,101946,2020-09-10T16:00:00Z,Sweetwater,Tennessee,United States,,N56906,FALSE,Aviation,DirectorBrief,,Fatal,1,0,0,,,https://data.ntsb.gov/Docket?ProjectID=101946
ERA20CA317,ACC,101969,2020-09-10T14:30:00Z,Destin,Florida,United States,,N7366Z,FALSE,Aviation,DirectorBrief,2021-06-24T04:00:00Z,None,0,0,0,The pilot's failure to manage the available fuel supply which resulted in fuel starvation and a total loss of engine power.,"Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot",https://data.ntsb.gov/Docket?ProjectID=101969
GAA20WA147,INC,103389,2020-09-10T14:00:00Z,Roskilde,,Denmark,,OY-LUN,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=103389
GAA20WA146,INC,103327,2020-09-10T14:00:00Z,Roskilde,,Denmark,,SCF-NP,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=103327
ERA20LA314,ACC,101954,2020-09-10T12:43:00Z,Boaz,Alabama,United States,,N656BN,FALSE,Aviation,DirectorBrief,,Fatal,1,0,0,,,https://data.ntsb.gov/Docket?ProjectID=101954
GAA20WA138,INC,102016,2020-09-10T10:10:00Z,Slagelse,,Denmark,,OY-BYC,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=102016
ERA20CA319,ACC,101986,2020-09-10T10:00:00Z,Kenansville,Florida,United States,,N57AN,FALSE,Aviation,DirectorBrief,2021-06-24T04:00:00Z,None,0,0,0,The pilot’s failure to maintain control of the helicopter during takeoff.,"Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained",https://data.ntsb.gov/Docket?ProjectID=101986
DCA20WA151,INC,102029,2020-09-10T04:00:00Z,Gallivare,,Sweden,,EC-ACD,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=102029
WPR20LA331,ACC,102112,2020-09-09T11:00:00Z,Randle,Washington,United States,,N91TA,FALSE,Aviation,DirectorBrief,2021-06-24T04:00:00Z,Serious,0,1,0,The pilot's failure to maintain clearance from a tree while conducting an external load operation.,"Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=102112
ERA20LA327,ACC,102013,2020-09-09T09:35:00Z,Weston,Florida,United States,,N120GX,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=102013
DCA20WA144,INC,101935,2020-09-08T22:30:00Z,West Midland,,United Kingdom,,EI-DPC,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=101935
WPR20CA302,ACC,101943,2020-09-08T14:15:00Z,Snohomish,Washington,United States,,N946SF,FALSE,Aviation,DirectorBrief,2021-08-31T04:00:00Z,None,0,0,0,"The solo student pilot's improper landing flare, which resulted in a bounced landing and his subsequent improper go-around, which resulted in an impact with terrain.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Student/instructed pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Action/decision - Action - Delayed action - Student/instructed pilot",https://data.ntsb.gov/Docket?ProjectID=101943
ANC20CA090,ACC,101934,2020-09-08T14:00:00Z,Palmer,Alaska,United States,,N2625Q,FALSE,Aviation,DirectorBrief,,None,0,0,0,"The pilot’s excessive airspeed during landing and improper application of the brakes, which resulted in a runway overrun.","Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Aircraft systems - Landing gear system - Brake - Not used/operated, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Surface speed/braking - Incorrect use/operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained",https://data.ntsb.gov/Docket?ProjectID=101934
ERA20LA309,ACC,101928,2020-09-08T11:30:00Z,McMinnville,Tennessee,United States,,N4166Z,FALSE,Aviation,DirectorBrief,,Fatal,3,0,0,,,https://data.ntsb.gov/Docket?ProjectID=101928
ERA20CA318,ACC,101970,2020-09-07T15:42:00Z,Wilmington,Delaware,United States,,N19813,FALSE,Aviation,DirectorBrief,2021-06-24T04:00:00Z,None,0,0,0,"The student pilot’s improper landing flare, which resulted in a hard bounced landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",https://data.ntsb.gov/Docket?ProjectID=101970
WPR20CA298,ACC,101931,2020-09-07T13:00:00Z,Whitmore,Arizona,United States,,N186GC,FALSE,Aviation,DirectorBrief,2021-08-24T04:00:00Z,None,0,0,0,"The pilot’s loss of directional control during landing, which resulted in a runway excursion and impact with terrain.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",https://data.ntsb.gov/Docket?ProjectID=101931
CEN20LA380,ACC,101920,2020-09-07T12:47:00Z,Canyon Lake,Texas,United States,,N4636D,FALSE,Aviation,DirectorBrief,,Serious,0,2,1,,,https://data.ntsb.gov/Docket?ProjectID=101920
WPR20CA300,ACC,101936,2020-09-07T12:40:00Z,Stuart Island,Washington,United States,,N172CS,FALSE,Aviation,DirectorBrief,2021-08-31T04:00:00Z,Minor,0,0,3,"The pilot’s improper approach airspeed and landing flare, which resulted in a hard, bounced landing and nose over.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",https://data.ntsb.gov/Docket?ProjectID=101936
CEN20CA388,ACC,101949,2020-09-07T09:30:00Z,Brazoria,Texas,United States,,N897DC,FALSE,Aviation,DirectorBrief,2021-02-02T05:00:00Z,None,0,0,0,The pilot’s failure to maintain airplane control during a go-around from unsuitable terrain.,"Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Physical environment - Terrain - Rough terrain - Decision related to condition, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",https://data.ntsb.gov/Docket?ProjectID=101949
CEN20LA384,ACC,101924,2020-09-07T09:10:00Z,Bonham,Texas,United States,,N3576X,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=101924
WPR20CA299,ACC,101932,2020-09-06T20:56:00Z,Coeur d'Alene,Idaho,United States,,N8885X,FALSE,Aviation,DirectorBrief,2021-08-20T04:00:00Z,Minor,0,0,1,"The pilot's inadequate fuel planning, which resulted in a loss of engine power due to fuel exhaustion and a collision with trees and terrain.","Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Effect on operation, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level",https://data.ntsb.gov/Docket?ProjectID=101932
ANC20LA089,ACC,101933,2020-09-06T10:00:00Z,Fort Greely,Alaska,United States,,N354PA,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=101933
ERA20LA310,ACC,101940,2020-09-06T09:00:00Z,Fort Myers,Florida,United States,,N194HC,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=101940
ERA20LA308,ACC,101927,2020-09-05T18:50:00Z,Newnan,Georgia,United States,,N6107L,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=101927
ERA20LA311,ACC,101944,2020-09-05T17:00:00Z,Villa Rica,Georgia,United States,,N232PA,FALSE,Aviation,DirectorBrief,,None,0,0,0,A loss of directional control during the landing roll.,Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained,https://data.ntsb.gov/Docket?ProjectID=101944
CEN20LA383,ACC,101923,2020-09-05T14:30:00Z,Henderson,Texas,United States,,N373VU,FALSE,Aviation,DirectorBrief,,Minor,0,0,2,,,https://data.ntsb.gov/Docket?ProjectID=101923
CEN20LA385,ACC,101925,2020-09-05T14:00:00Z,Red Oak,Iowa,United States,,N2875T,FALSE,Aviation,Report,,Serious,0,2,0,,,https://data.ntsb.gov/Docket?ProjectID=101925
CEN20LA379,ACC,101918,2020-09-04T20:55:00Z,Chester,Arkansas,United States,,N733CD,FALSE,Aviation,DirectorBrief,,Fatal,4,0,0,,,https://data.ntsb.gov/Docket?ProjectID=101918
CEN20LA440,ACC,102619,2020-09-04T20:02:00Z,San Antonio,Texas,United States,,N362AE,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=102619
CEN20CA382,ACC,101922,2020-09-04T18:35:00Z,Bellaire,Michigan,United States,,N185DK,FALSE,Aviation,DirectorBrief,2021-08-20T04:00:00Z,None,0,0,0,The pilot's loss of directional control during the landing roll.,"Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",https://data.ntsb.gov/Docket?ProjectID=101922
WPR20LA295,ACC,101919,2020-09-04T11:48:00Z,Three Rivers,California,United States,,N818S,FALSE,Aviation,DirectorBrief,,Fatal,2,0,0,,,https://data.ntsb.gov/Docket?ProjectID=101919
CEN20CA386,ACC,101926,2020-09-03T20:50:00Z,Reserve,Louisiana,United States,,N567N,FALSE,Aviation,DirectorBrief,2021-08-26T04:00:00Z,Minor,0,0,1,The loss of engine power for undetermined reasons.,Not determined - Not determined - (general) - (general) - Unknown/Not determined,https://data.ntsb.gov/Docket?ProjectID=101926
WPR20CA296,ACC,101929,2020-09-03T15:30:00Z,Amboy,California,United States,,N1832,FALSE,Aviation,DirectorBrief,2021-05-06T04:00:00Z,None,0,0,0,The pilot's failure to maintain directional control of the airplane during a precautionary landing which resulted in a ground loop.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",https://data.ntsb.gov/Docket?ProjectID=101929
ERA20CA307,ACC,101916,2020-09-03T11:21:00Z,Morrisville,Vermont,United States,,N170JS,FALSE,Aviation,DirectorBrief,2021-06-24T04:00:00Z,Serious,0,2,0,"The pilot's failure to maintain directional control and subsequent exceedance of the airplane's critical angle of attack during takeoff, which resulted in an aerodynamic stall and collision with terrain.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Capability exceeded",https://data.ntsb.gov/Docket?ProjectID=101916
ERA20LA306,ACC,101915,2020-09-03T08:46:00Z,Hawkinsville,Georgia,United States,,N30529,FALSE,Aviation,DirectorBrief,2021-06-24T04:00:00Z,Serious,0,1,0,The pilot's failure to maintain clearance from an antenna tower while maneuvering during an agricultural application flight while flying directly toward the sun.,"Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Environmental issues - Physical environment - Object/animal/substance - Tower/antenna (incl guy wires) - Effect on operation, Environmental issues - Conditions/weather/phenomena - Light condition - Glare - Effect on personnel",https://data.ntsb.gov/Docket?ProjectID=101915
CEN20LA378,ACC,101914,2020-09-03T07:15:00Z,Oklahoma City,Oklahoma,United States,,N5178J,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=101914
CEN20LA375,ACC,101907,2020-09-02T12:13:00Z,Brighton,Colorado,United States,,N153JW,FALSE,Aviation,DirectorBrief,,Fatal,1,0,0,,,https://data.ntsb.gov/Docket?ProjectID=101907
CEN20LA374,ACC,101905,2020-09-01T20:07:00Z,Walker,Minnesota,United States,,N8957W,FALSE,Aviation,DirectorBrief,,Fatal,1,0,0,,,https://data.ntsb.gov/Docket?ProjectID=101905
CEN20LA377,ACC,101913,2020-09-01T15:15:00Z,Coleman,Michigan,United States,,N909C,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=101913
CEN20LA373,ACC,101897,2020-09-01T12:45:00Z,Midland,Michigan,United States,,N5939P,FALSE,Aviation,DirectorBrief,,Fatal,1,1,0,,,https://data.ntsb.gov/Docket?ProjectID=101897
ERA20LA305,ACC,101906,2020-08-31T19:00:00Z,Luray,Virginia,United States,,N7323K,FALSE,Aviation,DirectorBrief,,Fatal,1,0,0,,,https://data.ntsb.gov/Docket?ProjectID=101906
WPR20CA312,ACC,101997,2020-08-30T22:00:00Z,Fortuna,California,United States,,N982SB,FALSE,Aviation,DirectorBrief,2021-08-24T04:00:00Z,None,0,0,0,A collision with a deer while landing at night.,"Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Effect on equipment, Environmental issues - Conditions/weather/phenomena - Light condition - Dark - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=101997
ANC20LA086,ACC,101898,2020-08-30T20:00:00Z,Wasilla,Alaska,United States,,N4214H,FALSE,Aviation,DirectorBrief,,Serious,0,1,0,"The pilot’s failure to maintain airplane control during an attempted go-around in gusting wind conditions, which resulted in impact with trees.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Effect on operation, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=101898
CEN20LA436,ACC,102358,2020-08-30T17:30:00Z,Hartford,Wisconsin,United States,,N88204,FALSE,Aviation,DirectorBrief,2021-08-24T04:00:00Z,None,0,0,0,The pilot’s loss of situation awareness which resulted in landing in a grass area and the subsequent collision with a runway marker.,"Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot, Environmental issues - Physical environment - Object/animal/substance - Sign/marker - Decision related to condition",https://data.ntsb.gov/Docket?ProjectID=102358
CEN20LA372,ACC,101891,2020-08-30T17:00:00Z,Ray,Michigan,United States,,N698D,FALSE,Aviation,DirectorBrief,,Minor,0,0,1,,,https://data.ntsb.gov/Docket?ProjectID=101891
ERA20CA300,ACC,101886,2020-08-30T14:56:00Z,Millington,Maryland,United States,,N3707U,FALSE,Aviation,DirectorBrief,2021-06-24T04:00:00Z,None,0,0,0,"The pilot’s misidentification of a corn field for the destination airport’s runway, and a subsequent aerodynamic stall at low altitude while attempting to land.","Personnel issues - Psychological - Perception/orientation/illusion - Geographic disorient (lost) - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",https://data.ntsb.gov/Docket?ProjectID=101886
CEN20LA370,ACC,101884,2020-08-30T14:30:00Z,Bryan,Texas,United States,,N7469P,FALSE,Aviation,DirectorBrief,,Fatal,3,1,0,,,https://data.ntsb.gov/Docket?ProjectID=101884
ANC20CA091,ACC,101938,2020-08-30T14:30:00Z,Lime Village,Alaska,United States,,N107L,FALSE,Aviation,DirectorBrief,,None,0,0,0,"The pilot’s loss of control during the landing flare, which resulted in an impact with trees.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Heading/course - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Effect on operation, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=101938
GAA20WA133,ACC,101911,2020-08-30T14:12:00Z,Fur airport,,Denmark,,D-EQCA,FALSE,Aviation,None,,Fatal,4,0,0,,,https://data.ntsb.gov/Docket?ProjectID=101911
ERA20CA303,ACC,101902,2020-08-29T12:20:00Z,PUNTA GORDA,Florida,United States,,N354DM,FALSE,Aviation,DirectorBrief,2021-06-24T04:00:00Z,None,0,0,0,"An inadvertent opening of the airplane’s canopy on takeoff, which resulted in a loss of control and runway excursion.","Aircraft - Aircraft structures - Doors - Passenger/crew doors - Not specified, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Attain/maintain not possible",https://data.ntsb.gov/Docket?ProjectID=101902
DCA20WA142,ACC,101890,2020-08-29T04:00:00Z,Tokyo,,Japan,,JA73NM,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=101890
CEN20LA367,ACC,101881,2020-08-29T01:23:00Z,Lawrenceville,Illinois,United States,,N607SR,FALSE,Aviation,DirectorBrief,,Fatal,1,0,0,,,https://data.ntsb.gov/Docket?ProjectID=101881
GAA20WA134,ACC,101963,2020-08-28T16:15:00Z,Teresina,,Brazil,,PT-AFN,FALSE,Aviation,None,,Fatal,1,0,0,,,https://data.ntsb.gov/Docket?ProjectID=101963
ERA20CA304,ACC,101903,2020-08-28T15:50:00Z,Charlottesville,Virginia,United States,,N508TE,FALSE,Aviation,DirectorBrief,2021-06-24T04:00:00Z,None,0,0,0,"The student pilot’s improper landing flare, which resulted in a hard, bounced landing and a nose landing gear collapse.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Incorrect use/operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained",https://data.ntsb.gov/Docket?ProjectID=101903
DCA20WA140,ACC,101876,2020-08-28T11:55:00Z,Bucharest,,Romania,,N423AX,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=101876
WPR20WA294,ACC,101896,2020-08-28T11:30:00Z,Lago,,Nigeria,,5N-BQW,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=101896
WPR20LA291,ACC,101887,2020-08-28T11:00:00Z,Grand Canyon,Arizona,United States,,N3422L,FALSE,Aviation,DirectorBrief,,Minor,0,0,1,,,https://data.ntsb.gov/Docket?ProjectID=101887
ERA20LA297,ACC,101877,2020-08-28T09:02:00Z,Pembroke Park,Florida,United States,,N900DT,FALSE,Aviation,DirectorBrief,,Fatal,2,0,0,,,https://data.ntsb.gov/Docket?ProjectID=101877
ERA20CA298,ACC,101878,2020-08-27T14:00:00Z,Milton,Delaware,United States,,N628JB,FALSE,Aviation,DirectorBrief,2021-06-24T04:00:00Z,Minor,0,0,2,"The pilot and owner’s failure to adequately communicate and establish an understanding of who was flying the airplane, and their failure to take timely action to avoid a collision with terrain.","Personnel issues - Task performance - Communication (personnel) - Lack of communication - Pilot, Personnel issues - Task performance - Communication (personnel) - Lack of communication - Owner/builder, Personnel issues - Action/decision - Action - Delayed action - Owner/builder, Personnel issues - Action/decision - Action - Delayed action - Pilot",https://data.ntsb.gov/Docket?ProjectID=101878
ANC20LA085,ACC,101873,2020-08-27T13:53:00Z,Fairbanks,Alaska,United States,,"N714KH, N7498L",FALSE,Aviation,DirectorBrief,,Fatal,2,2,0,,,https://data.ntsb.gov/Docket?ProjectID=101873
ERA20LA299,ACC,101879,2020-08-27T12:45:00Z,Weston,Florida,United States,,N65645,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=101879
ERA20LA302,ACC,101892,2020-08-27T11:54:00Z,Fletcher,North Carolina,United States,,N9341N,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=101892
CEN20CA366,ACC,101872,2020-08-27T11:15:00Z,Brighton,Colorado,United States,,N36SC,FALSE,Aviation,DirectorBrief,2021-08-31T04:00:00Z,Minor,0,0,1,The pilot’s excessive application of wheel brakes during the landing roll that caused the airplane to nose over.,"Aircraft - Aircraft oper/perf/capability - Aircraft capability - Braking capability - Incorrect use/operation, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",https://data.ntsb.gov/Docket?ProjectID=101872
WPR20LA289,ACC,101871,2020-08-27T06:30:00Z,Redding,California,United States,,N1550G,FALSE,Aviation,DirectorBrief,,Fatal,2,2,0,,,https://data.ntsb.gov/Docket?ProjectID=101871
DCA20WA139,INC,101875,2020-08-26T21:14:00Z,San Jose del Guaviere,,Colombia,,HK2006,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=101875
WPR20WA292,ACC,101893,2020-08-26T20:20:00Z,Springs,,South Africa,,ZE-OET,FALSE,Aviation,None,,Fatal,1,1,0,,,https://data.ntsb.gov/Docket?ProjectID=101893
CEN20WA435,ACC,102322,2020-08-26T12:15:00Z,Gloucestershire,,United Kingdom,,G-CFST,FALSE,Aviation,None,,Fatal,2,0,0,,,https://data.ntsb.gov/Docket?ProjectID=102322
CEN20LA365,ACC,101867,2020-08-26T11:37:00Z,Peyton,Colorado,United States,,N64EM,FALSE,Aviation,DirectorBrief,2021-05-05T04:00:00Z,Fatal,1,0,0,"The pilot’s failure to maintain adequate airspeed and the exceedance of the airplane’s critical angle of attack during the airplane’s turn to final, resulting in an aerodynamic stall.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",https://data.ntsb.gov/Docket?ProjectID=101867
GAA20WA132,ACC,101910,2020-08-26T09:00:00Z,Sibari,,Italy,,I-CAVL,FALSE,Aviation,None,,Fatal,2,0,0,,,https://data.ntsb.gov/Docket?ProjectID=101910
WPR20LA288,ACC,101866,2020-08-26T08:15:00Z,Chino,California,United States,,N9540T,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=101866
