NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,HasSafetyRec,Mode,ReportType,OriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,ProbableCause,Findings,DocketUrl
CEN11WA617,ACC,81704,2011-08-27T21:15:00Z,St. Ferdinand,,Canada,,C-GEBY,FALSE,Aviation,None,2020-11-03T05:00:00Z,Fatal,4,0,0,,,https://data.ntsb.gov/Docket?ProjectID=81704
CEN11CA600,ACC,81623,2011-08-27T14:00:00Z,Grand Marais,Minnesota,United States,,N9011T,FALSE,Aviation,DirectorBrief,2011-11-03T04:00:00Z,None,0,0,0,The pilot's delayed decision to land the airplane when he realized the airplane's performance was insufficient to clear approaching terrain during the initial climb after takeoff. Contributing to the accident was the pilot's inadequate preflight planning.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Climb rate - Not attained/maintained, Personnel issues - Action/decision - Action - Delayed action - Pilot, Personnel issues - Task performance - Planning/preparation - Performance calculations - Pilot",https://data.ntsb.gov/Docket?ProjectID=81623
ERA11CA474,ACC,81608,2011-08-27T10:39:00Z,Titusville,Florida,United States,,N2093U,FALSE,Aviation,DirectorBrief,2011-12-27T05:00:00Z,Minor,0,0,1,"The student pilot's landing at an unapproved location, which resulted in a ground fire from the engine exhaust.","Personnel issues - Experience/knowledge - Experience/qualifications - Total experience w/ equipment - Pilot, Personnel issues - Experience/knowledge - Knowledge - Knowledge of geographic area - Pilot",https://data.ntsb.gov/Docket?ProjectID=81608
WPR11CA408,ACC,81609,2011-08-27T10:36:00Z,Kent,Washington,United States,,N2719N,FALSE,Aviation,DirectorBrief,2011-11-03T04:00:00Z,None,0,0,0,"The student pilot's inadvertent application of the brakes during the landing roll, which resulted in the airplane nosing over.","Personnel issues - Action/decision - Action - Incorrect action performance - Student/instructed pilot, Aircraft - Aircraft systems - Landing gear system - Brake - Unintentional use/operation",https://data.ntsb.gov/Docket?ProjectID=81609
CEN11FA599,ACC,81607,2011-08-26T18:41:00Z,Mosby,Missouri,United States,AAR1302,N352LN,TRUE,Aviation,Report,2013-07-23T04:00:00Z,Fatal,4,0,0,"The pilot's failure to confirm that the helicopter had adequate fuel on board to complete the mission before making the first departure, his improper decision to continue the mission and make a second departure after he became aware of a critically low fuel level, and his failure to successfully enter an autorotation when the engine lost power due to fuel exhaustion. Contributing to the accident were (1) the pilot's distracted attention due to personal texting during safety-critical ground and flight operations, (2) his degraded performance due to fatigue, (3) the operator's lack of a policy requiring that an operational control center specialist be notified of abnormal fuel situations, and (4) the lack of practice representative of an actual engine failure at cruise airspeed in the pilot's autorotation training in the accident make and model helicopter.","Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Organizational issues - Support/oversight/monitoring - Oversight - Oversight of operation - Operator, Organizational issues - Support/oversight/monitoring - Training - (general) - Operator, Personnel issues - Psychological - Attention/monitoring - Attention - Pilot, Aircraft - Aircraft systems - Indicating/recording systems - Data recorders (flight/maint) - Not installed/available",https://data.ntsb.gov/Docket?ProjectID=81607
ERA11LA473,ACC,81606,2011-08-26T18:00:00Z,Carlton,New York,United States,,N246CV,FALSE,Aviation,DirectorBrief,2012-02-16T05:00:00Z,Minor,0,0,1,"The pilot’s lack of recognition that the engine was being supplied fuel from only the right tank with the fuel selector in the both position, which resulted in the total loss of engine power due to fuel starvation. Contributing to the accident was the blockage of the left fuel tank supply line.","Aircraft - Aircraft systems - Fuel system - Fuel distribution - Damaged/degraded, Personnel issues - Action/decision - Action - Lack of action - Pilot, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot",https://data.ntsb.gov/Docket?ProjectID=81606
CEN11CA620,ACC,81712,2011-08-26T17:00:00Z,Kremmling,Colorado,United States,,N761NX,FALSE,Aviation,DirectorBrief,2011-11-03T04:00:00Z,None,0,0,0,The pilot's failure to maintain aircraft control during the landing.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",https://data.ntsb.gov/Docket?ProjectID=81712
CEN11CA662,ACC,81869,2011-08-26T17:00:00Z,Saguache,Colorado,United States,,N75BA,FALSE,Aviation,DirectorBrief,2011-12-27T05:00:00Z,None,0,0,0,The pilot's failure to maintain airplane control during the aborted takeoff.,Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot,https://data.ntsb.gov/Docket?ProjectID=81869
CEN11LA605,ACC,81640,2011-08-26T12:52:00Z,Freeport,Illinois,United States,,N7070L,FALSE,Aviation,DirectorBrief,2013-02-27T05:00:00Z,Serious,0,1,0,The pilot's decision to operate the airplane with a known defect in the elevator control system that led to his inability to control the airplane during the initial climb.,"Aircraft - Aircraft systems - Flight control system - Elevator control system - Not serviced/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Attain/maintain not possible, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",https://data.ntsb.gov/Docket?ProjectID=81640
CEN11CA627,ACC,81729,2011-08-26T07:00:00Z,Batesville,Texas,United States,,N99FJ,FALSE,Aviation,DirectorBrief,2011-11-29T05:00:00Z,None,0,0,0,"The pilot’s inadequate preflight inspection that failed to ensure all tie-down clamps were removed prior to takeoff, which resulted in the helicopter’s dynamic rollover.","Aircraft - Aircraft handling/service - Parking/securing - Tie-down/mooring - Not specified, Personnel issues - Task performance - Inspection - Preflight inspection - Pilot",https://data.ntsb.gov/Docket?ProjectID=81729
ERA11CA486,ACC,81749,2011-08-26T07:00:00Z,Gaithersburg,Maryland,United States,,N3020M,FALSE,Aviation,DirectorBrief,2011-12-27T05:00:00Z,None,0,0,0,The pilot's decision to continue taxiing with restricted windshield visibility.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Low visibility - Decision related to condition, Environmental issues - Physical environment - Terrain - Sloped/uneven terrain - Contributed to outcome",https://data.ntsb.gov/Docket?ProjectID=81749
CEN11FA597,ACC,81603,2011-08-25T18:56:00Z,Heath,Ohio,United States,,N777BN,FALSE,Aviation,DirectorBrief,2014-06-05T04:00:00Z,Fatal,1,0,0,"The pilot's failure to obtain adequate familiarization with the accident airplane type before the accident flight, which resulted in his failure to maintain airplane control during takeoff.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Experience/knowledge - Experience/qualifications - Total experience w/ equipment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained",https://data.ntsb.gov/Docket?ProjectID=81603
CEN11CA640,ACC,81781,2011-08-25T17:31:00Z,Cahokia,Illinois,United States,,N44HR,FALSE,Aviation,DirectorBrief,2011-11-29T05:00:00Z,None,0,0,0,A failure of a spring in the main landing gear actuation system that prevented the landing gear from extending.,Aircraft - Aircraft systems - Landing gear system - Landing gear actuator - Malfunction,https://data.ntsb.gov/Docket?ProjectID=81781
CEN11LA595,ACC,81601,2011-08-25T12:45:00Z,Monmouth,Illinois,United States,,N72688,FALSE,Aviation,DirectorBrief,2012-03-20T04:00:00Z,None,0,0,0,The pilot's loss of airplane control during the landing roll.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Incorrect use/operation, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",https://data.ntsb.gov/Docket?ProjectID=81601
WPR11LA436,ACC,81721,2011-08-25T10:30:00Z,Mile Hi Landing Strip,Idaho,United States,,N727WW,FALSE,Aviation,DirectorBrief,2011-12-27T05:00:00Z,None,0,0,0,The collapse of the left landing gear during landing for undetermined reasons.,Not determined - Not determined - (general) - (general) - Unknown/Not determined,https://data.ntsb.gov/Docket?ProjectID=81721
ANC11CA086,ACC,81599,2011-08-24T19:10:00Z,Beluga Lake,Alaska,United States,,N8491Y,FALSE,Aviation,DirectorBrief,2011-10-17T04:00:00Z,None,0,0,0,"The pilot's decision to takeoff with an unfavorable wind which resulted in a loss of directional control, and collision with terrain.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Contributed to outcome",https://data.ntsb.gov/Docket?ProjectID=81599
ERA11CA471,ACC,81597,2011-08-24T18:13:00Z,Ocala,Florida,United States,,N250CH,FALSE,Aviation,DirectorBrief,2011-12-27T05:00:00Z,None,0,0,0,"The failure of the tailwheel locking mechanism to remain engaged while landing in a crosswind, which resulted in a loss of directional control and runway excursion.","Aircraft - Aircraft systems - Landing gear system - Nose/tail gear strut/axle - Malfunction, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Attain/maintain not possible",https://data.ntsb.gov/Docket?ProjectID=81597
ANC11CA085,ACC,81598,2011-08-23T21:20:00Z,Tok,Alaska,United States,,N62019,FALSE,Aviation,DirectorBrief,2011-11-29T05:00:00Z,None,0,0,0,The pilot's failure to go-around soon enough to preclude the necessity of a forced landing due to the airplane's inability to outclimb ascending terrain.,"Aircraft - Aircraft oper/perf/capability - Aircraft capability - (general) - Capability exceeded, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - (general) - Contributed to outcome, Personnel issues - Action/decision - Action - Delayed action - Pilot",https://data.ntsb.gov/Docket?ProjectID=81598
CEN11LA593,ACC,81596,2011-08-23T18:53:00Z,Monango,North Dakota,United States,,N23720,FALSE,Aviation,DirectorBrief,2012-05-15T04:00:00Z,Serious,0,1,0,The pilot did not maintain adequate separation from a tree during the aerial-application flight.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Contributed to outcome",https://data.ntsb.gov/Docket?ProjectID=81596
WPR11FA404,ACC,81583,2011-08-23T11:38:00Z,Cavanaugh Bay,Idaho,United States,,N2870S,FALSE,Aviation,DirectorBrief,2012-12-19T05:00:00Z,Serious,0,1,0,"The pilot’s failure to maintain adequate airspeed during an attempt to execute a go-around with a tailwind condition, which resulted in an aerodynamic stall and spin.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Effect on operation, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",https://data.ntsb.gov/Docket?ProjectID=81583
WPR11FA403,ACC,81577,2011-08-23T09:40:00Z,Palo Alto,California,United States,,N5779V,FALSE,Aviation,DirectorBrief,2013-01-15T05:00:00Z,None,0,0,0,"The student’s and flight instructor’s mismanagement of the fuel supply, resulting in a total loss of engine power due to fuel starvation.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management, Personnel issues - Task performance - Planning/preparation - Fuel planning - Flight crew, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Not specified",https://data.ntsb.gov/Docket?ProjectID=81577
CEN11CA589,ACC,81579,2011-08-22T17:30:00Z,Matthews,Missouri,United States,,N113AA,FALSE,Aviation,DirectorBrief,2011-11-03T04:00:00Z,None,0,0,0,The pilot's failure to maintain control of the airplane during takeoff.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Lateral/bank control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",https://data.ntsb.gov/Docket?ProjectID=81579
CEN11LA558,ACC,81439,2011-08-22T16:00:00Z,Alpine,Texas,United States,,N8076J,FALSE,Aviation,DirectorBrief,2012-11-26T05:00:00Z,None,0,0,0,The pilot’s improper flare which resulted in a hard landing. Contributing to the accident was the pilot’s improper decision to fly the airplane with a known mechanical deficiency.,"Aircraft - Aircraft systems - Flight control system - Rudder tab control system - Incorrect service/maintenance, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",https://data.ntsb.gov/Docket?ProjectID=81439
WPR11CA402,ACC,81572,2011-08-22T11:00:00Z,Emmett,Idaho,United States,,N4376Z,FALSE,Aviation,DirectorBrief,2011-10-17T04:00:00Z,None,0,0,0,The pilot's failure to maintain directional control during landing.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",https://data.ntsb.gov/Docket?ProjectID=81572
CEN11LA585,ACC,81557,2011-08-21T18:00:00Z,Marshall,Michigan,United States,,N7638V,FALSE,Aviation,DirectorBrief,2012-05-21T04:00:00Z,Fatal,1,0,0,The towplane pilot's loss of control during an aerotow operation due to the glider pilot's inability to maintain a proper position behind the towplane while encountering turbulence on initial climb.,"Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot of other aircraft, Environmental issues - Conditions/weather/phenomena - Turbulence - Terrain induced turbulence - Contributed to outcome, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Attain/maintain not possible",https://data.ntsb.gov/Docket?ProjectID=81557
CEN11CA590,ACC,81580,2011-08-21T16:10:00Z,Joplin,Missouri,United States,,N544RS,FALSE,Aviation,DirectorBrief,2011-10-17T04:00:00Z,None,0,0,0,The pilot's failure to maintain aircraft control during the landing.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",https://data.ntsb.gov/Docket?ProjectID=81580
WPR11LA401,ACC,81571,2011-08-21T15:45:00Z,Cabazon,California,United States,,N1009S,FALSE,Aviation,DirectorBrief,2015-06-22T04:00:00Z,None,0,0,0,A total loss of left engine power due to the failure of the aft crankshaft counterweight retaining washer for reasons that could not be determined during postaccident examinations.,Aircraft - Aircraft power plant - Engine (reciprocating) - Recip engine power section - Failure,https://data.ntsb.gov/Docket?ProjectID=81571
CEN11LA588,ACC,81578,2011-08-21T15:14:00Z,La Porte City,Iowa,United States,,N540AF,FALSE,Aviation,DirectorBrief,2011-10-17T04:00:00Z,Minor,0,0,1,The improper assembly of the aileron cable by the airplane builder.,"Aircraft - Aircraft systems - Flight control system - Aileron control system - Failure, Aircraft - Aircraft systems - Flight control system - Aileron control system - Incorrect service/maintenance, Personnel issues - Task performance - Maintenance - Fabrication - Owner/builder",https://data.ntsb.gov/Docket?ProjectID=81578
CEN11LA606,ACC,81642,2011-08-21T13:35:00Z,Mt. Clemens,Michigan,United States,,"N49739, N7505B",FALSE,Aviation,DirectorBrief,2012-04-02T04:00:00Z,Fatal,1,0,0,The wing walker’s decision to release his grip of the airplane during an attempted aerial transfer from airplane to helicopter before both aircraft achieved the proper relative positioning for the transfer.,"Personnel issues - Action/decision - Action - Incorrect action performance - Other, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Other",https://data.ntsb.gov/Docket?ProjectID=81642
WPR11LA400,ACC,81570,2011-08-21T12:55:00Z,Alton,Utah,United States,,N79ES,FALSE,Aviation,DirectorBrief,2012-09-13T04:00:00Z,None,0,0,0,"The pilot’s failure to abort the takeoff in a timely manner, which resulted in insufficient altitude to clear obstructions.","Personnel issues - Action/decision - Action - Lack of action - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - High density altitude - Effect on operation, Environmental issues - Physical environment - Object/animal/substance - Fence/fence post - Not specified",https://data.ntsb.gov/Docket?ProjectID=81570
WPR11CA406,ACC,81585,2011-08-21T12:30:00Z,Polson,Montana,United States,,N61609,FALSE,Aviation,DirectorBrief,2011-11-03T04:00:00Z,None,0,0,0,The pilot's failure to maintain directional control during landing.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",https://data.ntsb.gov/Docket?ProjectID=81585
CEN11WA587,ACC,81575,2011-08-21T12:25:00Z,Mauterndorf,,Austria,,D-EKCN,FALSE,Aviation,None,2020-11-03T05:00:00Z,Fatal,2,0,0,Under the jurisdiction and control of the Austrian Government.,Not determined - Not determined - (general) - (general) - Other authority investigated,https://data.ntsb.gov/Docket?ProjectID=81575
WPR11FA395,ACC,81565,2011-08-21T12:12:00Z,Brookings,Oregon,United States,,N199BF,FALSE,Aviation,DirectorBrief,2014-08-13T04:00:00Z,Fatal,1,0,0,"The pilot’s improper decision to continue flight under visual flight rules into instrument meteorological conditions, which resulted in a collision with trees while on approach for landing.","Personnel issues - Task performance - Planning/preparation - Weather planning - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Effect on equipment, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Below VFR minima - Contributed to outcome, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Low visibility - Contributed to outcome, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Clouds - Contributed to outcome",https://data.ntsb.gov/Docket?ProjectID=81565
WPR11FA407,ACC,81586,2011-08-21T11:40:00Z,Fall City,Washington,United States,,N675DH,FALSE,Aviation,DirectorBrief,2013-01-15T05:00:00Z,None,0,0,0,"The pilot's inadequate approach planning and failure to achieve the proper touchdown point, which resulted in a runway overrun.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Aircraft capability - Landing distance - Capability exceeded, Personnel issues - Task performance - Planning/preparation - (general) - Pilot, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Contributed to outcome",https://data.ntsb.gov/Docket?ProjectID=81586
ANC11LA084,ACC,81559,2011-08-21T09:10:00Z,Dillingham,Alaska,United States,,N139F,FALSE,Aviation,DirectorBrief,2011-11-03T04:00:00Z,None,0,0,0,"A loss of directional control during landing due to a rock lodged in the main landing gear wheel brake, resulting in a runway excursion and collision with terrain.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Attain/maintain not possible, Aircraft - Aircraft systems - Landing gear system - Landing gear brakes system - Malfunction",https://data.ntsb.gov/Docket?ProjectID=81559
WPR11CA398,ACC,81568,2011-08-21T06:55:00Z,Los Banos,California,United States,,N948DS,FALSE,Aviation,DirectorBrief,2011-10-17T04:00:00Z,Minor,0,0,1,The pilot's failure to maintain clearance from the power poles while maneuvering during low-altitude operations.,"Personnel issues - Psychological - Attention/monitoring - Task monitoring/vigilance - Pilot, Environmental issues - Physical environment - Object/animal/substance - Pole - Response/compensation",https://data.ntsb.gov/Docket?ProjectID=81568
CEN11CA586,ACC,81560,2011-08-20T20:30:00Z,Shawno,Wisconsin,United States,,N12TL,FALSE,Aviation,DirectorBrief,2011-10-17T04:00:00Z,Minor,0,0,1,"The pilot's loss of control on final approach, while maneuvering to avoid birds.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Response/compensation",https://data.ntsb.gov/Docket?ProjectID=81560
ERA11LA469,ACC,81574,2011-08-20T18:00:00Z,Lewiston,Maine,United States,,N75213,FALSE,Aviation,DirectorBrief,2012-02-06T05:00:00Z,Serious,0,1,4,The separation of the inflation tank gas line due to an improperly positioned valve o-ring. Contributing to the accident was the use of an unapproved inflation tank.,"Aircraft - Fluids/misc hardware - Misc hardware - (general) - Not inspected, Aircraft - Aircraft handling/service - Maintenance/inspections - (general) - Inadequate inspection, Aircraft - Aircraft systems - (general) - (general) - Incorrect use/operation",https://data.ntsb.gov/Docket?ProjectID=81574
ERA11WA470,ACC,81582,2011-08-20T16:50:00Z,Region del Bio Bio,,Chile,,CC-CTT,FALSE,Aviation,None,2020-11-03T05:00:00Z,Fatal,2,0,0,,,https://data.ntsb.gov/Docket?ProjectID=81582
CEN11LA582,ACC,81553,2011-08-20T13:41:00Z,Kansas City,Missouri,United States,,N2BJ,FALSE,Aviation,DirectorBrief,2014-10-09T04:00:00Z,Fatal,1,0,0,"The pilot's impairment during an aerobatic airshow performance for reasons that could not be determined based on available information, which resulted in an in-flight loss of airplane control.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Physical - Impairment/incapacitation - Illness/injury - Pilot",https://data.ntsb.gov/Docket?ProjectID=81553
ERA11FA468,ACC,81547,2011-08-20T13:15:00Z,Hammonton,New Jersey,United States,,"N71DM, N521BC",FALSE,Aviation,DirectorBrief,2012-11-26T05:00:00Z,Fatal,1,1,0,The Lancair pilot's failure to see and avoid the aerobatic airplane. Contributing to the accident was the Lancair pilot's inadequate use of collision avoidance strategies while inbound to an area of known potential aerobatic activity.,"Personnel issues - Psychological - Attention/monitoring - Monitoring other aircraft - Pilot, Personnel issues - Action/decision - Action - Lack of action - Pilot",https://data.ntsb.gov/Docket?ProjectID=81547
DCA11RA097,ACC,81549,2011-08-20T12:30:00Z,Resolute,,Canada,,CGNWN,FALSE,Aviation,None,2020-11-03T05:00:00Z,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=81549
WPR11CA446,ACC,81770,2011-08-20T12:11:00Z,Prescott,Arizona,United States,,N3723D,FALSE,Aviation,DirectorBrief,2011-12-27T05:00:00Z,None,0,0,0,The pilot's failure to maintain directional control while taxiing.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",https://data.ntsb.gov/Docket?ProjectID=81770
ERA11CA478,ACC,81650,2011-08-20T12:00:00Z,Smithville,Tennessee,United States,,N52CH,FALSE,Aviation,DirectorBrief,2011-11-29T05:00:00Z,None,0,0,0,The pilot's failure to maintain directional control during the takeoff roll due to his distraction by an open door.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Psychological - Attention/monitoring - Attention - Pilot",https://data.ntsb.gov/Docket?ProjectID=81650
CEN11LA581,ACC,81548,2011-08-20T11:39:00Z,Whitewood,South Dakota,United States,,N7051Z,FALSE,Aviation,DirectorBrief,2012-05-21T04:00:00Z,Fatal,1,0,0,The pilot's collision with terrain for undetermined reasons.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Not determined - Not determined - (general) - (general) - Unknown/Not determined",https://data.ntsb.gov/Docket?ProjectID=81548
CEN11LA591,ACC,81581,2011-08-20T10:45:00Z,Delaware,Ohio,United States,,N2631B,FALSE,Aviation,DirectorBrief,2012-05-15T04:00:00Z,Minor,0,0,2,The noncertificated pilot did not maintain adequate airspeed and aircraft control during initial climb.,"Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Experience/knowledge - Experience/qualifications - Qualification/certification - Pilot",https://data.ntsb.gov/Docket?ProjectID=81581
ERA11CA477,ACC,81619,2011-08-20T10:30:00Z,Bessemer,Alabama,United States,,N2997G,FALSE,Aviation,DirectorBrief,2012-01-18T05:00:00Z,None,0,0,0,The pilot's failure to maintain directional control during the landing roll.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",https://data.ntsb.gov/Docket?ProjectID=81619
ERA11FA467,ACC,81546,2011-08-20T00:34:00Z,Titusville,Pennsylvania,United States,,N13126,FALSE,Aviation,DirectorBrief,2012-11-07T05:00:00Z,Fatal,2,0,0,"The flight instructor's improper decision to attempt a visual descent into instrument meteorological conditions while approaching the destination airport, which resulted in an in-flight collision with trees and terrain.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Below VFR minima - Decision related to condition, Personnel issues - Task performance - Planning/preparation - Weather planning - Flight crew",https://data.ntsb.gov/Docket?ProjectID=81546
ERA11WA472,ACC,81604,2011-08-19T19:48:00Z,,Atlantic Ocean,Brazil,,PR-SEK,FALSE,Aviation,None,2020-11-03T05:00:00Z,Fatal,4,0,0,,"Aircraft - Aircraft systems - Hydraulic power system - Hydraulic, main system - Failure, Personnel issues - Action/decision - Action - (general) - Pilot",https://data.ntsb.gov/Docket?ProjectID=81604
ANC11CA083,ACC,81556,2011-08-19T18:30:00Z,Igiugig,Alaska,United States,,N26CZ,FALSE,Aviation,DirectorBrief,2011-11-03T04:00:00Z,None,0,0,0,"The pilot's decision to take off in a variable wind, resulting in a shallow climb and collision with terrain.","Environmental issues - Conditions/weather/phenomena - Wind - Variable wind - Contributed to outcome, Aircraft - Aircraft oper/perf/capability - Aircraft capability - Takeoff distance - Capability exceeded, Personnel issues - Task performance - Planning/preparation - Weather planning - Pilot",https://data.ntsb.gov/Docket?ProjectID=81556
ERA11LA466,ACC,81545,2011-08-19T15:55:00Z,Manasses,Virginia,United States,,N133SR,FALSE,Aviation,DirectorBrief,2012-11-26T05:00:00Z,None,0,0,0,"An undetermined nose landing gear steering anomaly or anomalies, which resulted in the pilot's inability to maintain directional control of the airplane during the landing rollout. The damage to the nose landing gear precluded a determination of the cause of the nose landing gear anomaly.","Aircraft - Aircraft systems - Landing gear system - Landing gear steering system - Malfunction, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Attain/maintain not possible, Not determined - Not determined - (general) - (general) - Unknown/Not determined, Aircraft - Aircraft systems - Landing gear system - Nose/tail landing gear - Not specified",https://data.ntsb.gov/Docket?ProjectID=81545
CEN11WA695,ACC,81643,2011-08-19T15:30:00Z,Atlantic Ocean,Atlantic Ocean,Panama,,N8214M,FALSE,Aviation,None,,Fatal,6,0,0,,,https://data.ntsb.gov/Docket?ProjectID=81643
WPR11CA396,ACC,81566,2011-08-19T11:45:00Z,Casper,Wyoming,United States,,N53WY,FALSE,Aviation,DirectorBrief,2011-10-17T04:00:00Z,None,0,0,0,The pilot's failure to maintain directional control during landing.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",https://data.ntsb.gov/Docket?ProjectID=81566
ENG11WA046,INC,81576,2011-08-18T20:56:00Z,Stockholm-Skavsta Airport,,Sweden,,HA-LPB,FALSE,Aviation,None,2020-11-03T05:00:00Z,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=81576
WPR11CA397,ACC,81567,2011-08-18T19:45:00Z,Jefferson,Oregon,United States,,N2789D,FALSE,Aviation,DirectorBrief,2011-11-03T04:00:00Z,Minor,0,0,2,The pilot's failure to maintain clearance from power transmission lines during the landing approach into the sun.,"Personnel issues - Psychological - Attention/monitoring - Task monitoring/vigilance - Pilot, Environmental issues - Physical environment - Object/animal/substance - Wire - Response/compensation, Environmental issues - Conditions/weather/phenomena - Light condition - Glare - Effect on personnel",https://data.ntsb.gov/Docket?ProjectID=81567
ERA11LA501,ACC,81881,2011-08-18T19:00:00Z,Monmouth,Maine,United States,,N5048Z,FALSE,Aviation,DirectorBrief,2012-12-11T05:00:00Z,None,0,0,0,Operation of the airplane by a non-certificated pilot and his failure to maintain airplane control.,"Personnel issues - Task performance - Use of equip/info - Aircraft control - Other, Personnel issues - Experience/knowledge - Experience/qualifications - (general) - Other",https://data.ntsb.gov/Docket?ProjectID=81881
