NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,HasSafetyRec,Mode,ReportType,OriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,ProbableCause,Findings,DocketUrl
GAA19CA534,ACC,100226,2019-09-02T20:25:00Z,Sawyer,Michigan,United States,,N2909U,FALSE,Aviation,DirectorBrief,2020-02-11T05:00:00Z,None,0,0,0,"The pilot's improper fuel management, which resulted in fuel starvation, a total loss of engine power, and an off-airport landing and impact with vegetation and a ditch. Contributing to the accident was the pilot's failure to follow the Emergency Power Loss During Flight checklist.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Incorrect use/operation, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Personnel issues - Task performance - Use of equip/info - Use of checklist - Pilot",https://data.ntsb.gov/Docket?ProjectID=100226
GAA19CA523,ACC,100198,2019-09-02T18:40:00Z,San Carlos,California,United States,,N34GE,FALSE,Aviation,DirectorBrief,2020-03-17T04:00:00Z,None,0,0,0,"The pilot's failure to maintain directional control during the landing roll, which resulted in a ground loop.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",https://data.ntsb.gov/Docket?ProjectID=100198
CEN19LA302,ACC,100193,2019-09-02T15:15:00Z,La Grange,Texas,United States,,N212BS,FALSE,Aviation,DirectorBrief,2021-01-28T05:00:00Z,None,0,0,0,"The pilot's improper flare, which resulted in a hard landing.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Personnel issues - Experience/knowledge - Experience/qualifications - Total experience - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained",https://data.ntsb.gov/Docket?ProjectID=100193
GAA19CA520,ACC,100186,2019-09-02T12:05:00Z,Mackinac Island,Michigan,United States,,N31934,FALSE,Aviation,DirectorBrief,2020-02-11T05:00:00Z,None,0,0,0,"The pilot's failure to maintain directional control during landing with a crosswind, which resulted in a runway excursion and impact with a runway light.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation, Environmental issues - Physical environment - Object/animal/substance - Runway/taxi/approach light - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=100186
CEN19LA297,ACC,100183,2019-09-02T11:42:00Z,Independence,Michigan,United States,,N98278,FALSE,Aviation,DirectorBrief,,Serious,0,2,0,,,https://data.ntsb.gov/Docket?ProjectID=100183
CEN19LA319,ACC,100255,2019-09-02T11:20:00Z,Branson,Missouri,United States,,N405JA,FALSE,Aviation,DirectorBrief,,Minor,0,0,3,,,https://data.ntsb.gov/Docket?ProjectID=100255
CEN19CA336,ACC,100386,2019-09-02T10:30:00Z,Taylor,Texas,United States,,N6400A,FALSE,Aviation,DirectorBrief,2020-03-17T04:00:00Z,None,0,0,0,"The flight instructor's inadequate supervision of the student's soft-field takeoff, which resulted in an excessive pitch attitude, settling effect, and impact with a ditch off the end of the runway.","Personnel issues - Psychological - Attention/monitoring - Monitoring other person - Instructor/check pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Not attained/maintained, Environmental issues - Physical environment - Terrain - Sloped/uneven terrain - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=100386
CEN19TA327,ACC,100308,2019-09-02T10:20:00Z,Tulsa,Oklahoma,United States,,N1R,FALSE,Aviation,DirectorBrief,2021-01-28T05:00:00Z,None,0,0,0,"The pilot's improper landing flare, which resulted in an aerodynamic stall and hard landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",https://data.ntsb.gov/Docket?ProjectID=100308
ERA19LA263,ACC,100179,2019-09-02T09:22:00Z,Russellville,Alabama,United States,,N90104,FALSE,Aviation,DirectorBrief,,Fatal,1,0,0,,,https://data.ntsb.gov/Docket?ProjectID=100179
DCA19WA212,INC,100262,2019-09-02T06:25:00Z,Unknown,,South Africa,,ZS-SJD,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=100262
GAA19CA524,ACC,100199,2019-09-01T16:57:00Z,Manchester,New Hampshire,United States,,N7777W,FALSE,Aviation,DirectorBrief,2020-02-11T05:00:00Z,None,0,0,0,"The student pilot's failure to maintain directional control during landing with a crosswind, which resulted in a runway excursion and impact with approach lights.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation, Environmental issues - Physical environment - Object/animal/substance - Runway/taxi/approach light - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=100199
GAA19CA521,ACC,100187,2019-09-01T16:20:00Z,Beluga,Alaska,United States,,N655HE,FALSE,Aviation,DirectorBrief,2020-02-11T05:00:00Z,None,0,0,0,"The pilot's failure to maintain an adequate climb rate during takeoff in gusting wind conditions, which resulted in an uncontrolled descent.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Climb rate - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=100187
ERA19LA264,ACC,100180,2019-09-01T15:20:00Z,Foley,Alabama,United States,,N878SR,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=100180
GAA19CA522,ACC,100197,2019-09-01T11:30:00Z,Bandera,Washington,United States,,N97699,FALSE,Aviation,DirectorBrief,2020-03-17T04:00:00Z,None,0,0,0,"The pilot's selection of unsuitable terrain for a simulated rejected takeoff, which resulted in a runway overrun and noseover.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Physical environment - Terrain - Sloped/uneven terrain - Decision related to condition",https://data.ntsb.gov/Docket?ProjectID=100197
GAA19CA530,ACC,100219,2019-09-01T10:45:00Z,Chickaloon,Alaska,United States,,N72842,FALSE,Aviation,DirectorBrief,2020-03-17T04:00:00Z,None,0,0,0,The pilot's selection of unsuitable terrain for landing and the pilot's improper pitch control during the landing roll which resulted in a nose over.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Physical environment - Terrain - Rough terrain - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=100219
WPR19WA272,ACC,100383,2019-09-01T05:41:00Z,Calamba,,Philippines,,RP-C2296,FALSE,Aviation,None,,Fatal,9,0,2,,,https://data.ntsb.gov/Docket?ProjectID=100383
WPR19LA249,ACC,100191,2019-08-31T22:17:00Z,Asotin,Washington,United States,,N54528,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=100191
GAA19CA527,ACC,100202,2019-08-31T18:00:00Z,Convington,Tennessee,United States,,N98BZ,FALSE,Aviation,DirectorBrief,2020-03-17T04:00:00Z,None,0,0,0,"The student pilot's improper pitch attitude during the takeoff climb, and the flight instructor's delayed remedial action which resulted in an aerodynamic stall and ground impact.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Instructor/check pilot",https://data.ntsb.gov/Docket?ProjectID=100202
GAA19WA594,ACC,100645,2019-08-31T15:08:00Z,Alta city,,Norway,,LN-OFU,FALSE,Aviation,None,,Fatal,1,0,0,,,https://data.ntsb.gov/Docket?ProjectID=100645
WPR19LA247,ACC,100176,2019-08-31T11:05:00Z,El Monte,California,United States,,N551WH,FALSE,Aviation,DirectorBrief,,Minor,0,0,2,,,https://data.ntsb.gov/Docket?ProjectID=100176
CEN19LA299,ACC,100185,2019-08-31T08:00:00Z,Conroe,Texas,United States,,N55633,FALSE,Aviation,DirectorBrief,,Minor,0,0,2,,,https://data.ntsb.gov/Docket?ProjectID=100185
DCA19WA215,INC,100270,2019-08-31T07:10:00Z,Cape Town,,South Africa,,ZS-ZWU,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=100270
ANC19CA057,ACC,101378,2019-08-30T15:30:00Z,Arctic Village,Alaska,United States,,N7056D,FALSE,Aviation,DirectorBrief,2020-09-21T04:00:00Z,Minor,0,0,1,"The pilot's failure to maintain adequate airspeed while maneuvering to avoid mountainous terrain, which resulted in the airplane exceeding its critical angle of attack and an aerodynamic stall.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained",https://data.ntsb.gov/Docket?ProjectID=101378
ANC19LA048,ACC,100182,2019-08-30T13:10:00Z,Fairbanks,Alaska,United States,,N1124,FALSE,Aviation,DirectorBrief,2020-11-19T05:00:00Z,None,0,0,0,"The inappropriate application of paint underneath the engine cylinder hold-down nuts, which resulted in inadequate torque and the subsequent in-flight separation of the No. 3 cylinder, and resulted in a total loss of engine power.","Personnel issues - Task performance - Maintenance - Replacement - Maintenance personnel, Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng cyl section - Incorrect service/maintenance",https://data.ntsb.gov/Docket?ProjectID=100182
GAA19CA568,ACC,100331,2019-08-30T13:00:00Z,Prescott,Arizona,United States,,N25100,FALSE,Aviation,DirectorBrief,2020-03-17T04:00:00Z,None,0,0,0,"The pilot's loss of directional control and subsequent overapplication of rudder pedal, which resulted in a runway excursion and the right wing striking the ground.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Aircraft systems - Flight control system - Rudder control system - Incorrect use/operation",https://data.ntsb.gov/Docket?ProjectID=100331
WPR19TA248,ACC,100188,2019-08-30T08:37:00Z,Nampa,Idaho,United States,,N87TJ,FALSE,Aviation,DirectorBrief,2020-11-19T05:00:00Z,Minor,0,0,1,"The owner's improper installation of the tailwheel, which resulted in the pilot's inability to maintain directional control during landing as a result of severe tailwheel vibrations.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Attain/maintain not possible, Personnel issues - Task performance - Maintenance - Modification/alteration - Owner/builder, Personnel issues - Task performance - Maintenance - Installation - Owner/builder, Aircraft - Aircraft systems - Landing gear system - Nose/tail gear attach section - Incorrect service/maintenance",https://data.ntsb.gov/Docket?ProjectID=100188
GAA19CA537,ACC,100237,2019-08-30T07:30:00Z,Murrieta,California,United States,,N117BF,FALSE,Aviation,DirectorBrief,2020-04-13T04:00:00Z,None,0,0,0,"The student pilot's improper landing flare, which resulted in a bounced landing, and his subsequent loss of directional control and a hard landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",https://data.ntsb.gov/Docket?ProjectID=100237
WPR19FA246,ACC,100173,2019-08-29T16:00:00Z,St. Ignatious,Montana,United States,,N9529Y,FALSE,Aviation,DirectorBrief,2021-10-20T04:00:00Z,Fatal,3,0,0,"The pilot’s decision to maneuver the airplane at a low altitude, which resulted in impact with power lines and terrain.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Environmental issues - Physical environment - Object/animal/substance - Wire - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=100173
CEN19LA295,ACC,100168,2019-08-29T11:00:00Z,Olney,Texas,United States,,N8517Q,FALSE,Aviation,DirectorBrief,,Minor,0,0,1,,,https://data.ntsb.gov/Docket?ProjectID=100168
ENG19RA033,INC,100195,2019-08-29T10:43:00Z,Merimbula,,Australia,,VH-RXX,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=100195
WPR19WA260,ACC,100254,2019-08-29T01:24:00Z,Gusap,,Papua New Guinea,,P2-SET,FALSE,Aviation,None,,Fatal,1,0,0,,,https://data.ntsb.gov/Docket?ProjectID=100254
CEN19LA292,ACC,100165,2019-08-28T20:10:00Z,Denver,Colorado,United States,,N53432,FALSE,Aviation,DirectorBrief,,Minor,0,0,1,,,https://data.ntsb.gov/Docket?ProjectID=100165
ANC19LA047,ACC,100172,2019-08-28T19:00:00Z,Talkeetna,Alaska,United States,,N7236D,FALSE,Aviation,DirectorBrief,2020-11-19T05:00:00Z,None,0,0,0,A failure of the aft left weld-on fuselage landing gear fitting due to a poor weld joint.,Aircraft - Aircraft systems - Landing gear system - Main landing gear attach sec - Failure,https://data.ntsb.gov/Docket?ProjectID=100172
GAA19CA518,ACC,100169,2019-08-27T20:50:00Z,Ashland,Oregon,United States,,N2228B,FALSE,Aviation,DirectorBrief,2020-04-13T04:00:00Z,None,0,0,0,"The pilot's improper landing flare, which resulted in a bounced, hard landing and propeller strike, and his subsequent loss of directional control.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",https://data.ntsb.gov/Docket?ProjectID=100169
WPR19FA244,ACC,100155,2019-08-27T18:35:00Z,McKenzie Bridge,Oregon,United States,,N4108F,FALSE,Aviation,DirectorBrief,2021-06-01T04:00:00Z,Fatal,2,0,0,"The pilot's delayed climb and misjudgment of the airplane’s performance and the runway distance needed to clear obstacles at the end of the runway, which resulted in a collision with trees and subsequent impact with terrain. Contributing to the accident was the pilot's insufficient experience landing and taking off at mountain airports.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Action/decision - Action - Delayed action - Pilot, Environmental issues - Physical environment - Terrain - Mountainous/hilly terrain - Contributed to outcome, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Contributed to outcome, Personnel issues - Experience/knowledge - Experience/qualifications - Total experience - Pilot",https://data.ntsb.gov/Docket?ProjectID=100155
WPR19TA245,ACC,100164,2019-08-27T17:16:00Z,North Las Vegas,Nevada,United States,,N6064H,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=100164
GAA19CA515,ACC,100159,2019-08-27T14:30:00Z,Kenai,Alaska,United States,,N7184B,FALSE,Aviation,DirectorBrief,2020-02-11T05:00:00Z,None,0,0,0,"The pilot's improper landing flare, which resulted in a hard landing and the subsequent loss of directional control and impact with a tree.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=100159
GAA19CA519,ACC,100170,2019-08-27T14:10:00Z,San Diego,California,United States,,N218GH,FALSE,Aviation,DirectorBrief,2020-03-17T04:00:00Z,None,0,0,0,"The pilot's failure to maintain yaw and pitch control while repositioning the helicopter, which resulted in dynamic rollover.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Yaw control - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Not attained/maintained",https://data.ntsb.gov/Docket?ProjectID=100170
CEN19LA290,ACC,100154,2019-08-27T12:00:00Z,Monroe,Wisconsin,United States,,N6245V,FALSE,Aviation,DirectorBrief,,Serious,0,1,1,,,https://data.ntsb.gov/Docket?ProjectID=100154
DCA19WA211,ACC,100253,2019-08-27T08:48:00Z,Beijing,,China,,B-5958,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=100253
DCA19CA206,ACC,100174,2019-08-27T06:50:00Z,Denver,Colorado,United States,,N328FR,FALSE,Aviation,DirectorBrief,2020-04-22T04:00:00Z,Serious,0,1,0,an encounter with mountain wave turbulence.,Environmental issues - Conditions/weather/phenomena - Turbulence - Terrain induced turbulence - Effect on personnel,https://data.ntsb.gov/Docket?ProjectID=100174
WPR19WA254,ACC,100233,2019-08-27T03:10:00Z,Azligarh,,India,,VT-AVV,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=100233
DCA19CA208,ACC,100175,2019-08-26T20:37:00Z,Chicago,Illinois,United States,,N911DL,FALSE,Aviation,DirectorBrief,2020-04-22T04:00:00Z,Serious,0,1,0,an encounter with convective turbulence during descent.,Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on personnel,https://data.ntsb.gov/Docket?ProjectID=100175
CEN19WA296,ACC,100181,2019-08-26T17:00:00Z,Veracruz,,Mexico,,XB-GIL,FALSE,Aviation,None,,Serious,0,2,0,,,https://data.ntsb.gov/Docket?ProjectID=100181
WPR19LA243,ACC,100145,2019-08-26T16:44:00Z,Reno,Nevada,United States,,N78988,FALSE,Aviation,DirectorBrief,,Serious,0,2,1,,,https://data.ntsb.gov/Docket?ProjectID=100145
WPR19LA242,ACC,100144,2019-08-25T22:24:00Z,Santa Barbara,California,United States,,N119TG,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=100144
CEN19TA293,ACC,100166,2019-08-25T17:25:00Z,Russiaville,Indiana,United States,,N49614,FALSE,Aviation,DirectorBrief,2021-02-02T05:00:00Z,None,0,0,0,"The pilot's failure to reinstall the oil cap after adding oil, which resulted to oil starvation and a precaautionary landing.","Aircraft - Fluids/misc hardware - Fluids - Oil - Fluid level, Aircraft - Fluids/misc hardware - Fluids - Oil - Incorrect service/maintenance, Personnel issues - Action/decision - Action - Forgotten action/omission - Pilot",https://data.ntsb.gov/Docket?ProjectID=100166
WPR19FA241,ACC,100142,2019-08-25T15:03:00Z,Wilkeson,Washington,United States,,N300GG,FALSE,Aviation,DirectorBrief,,Fatal,1,0,0,,,https://data.ntsb.gov/Docket?ProjectID=100142
CEN19LA300,ACC,100190,2019-08-25T15:00:00Z,Bethany,Oklahoma,United States,,N300GD,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=100190
WPR19LA240,ACC,100139,2019-08-25T14:05:00Z,Lancaster,California,United States,,N632MM,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=100139
CEN19TA330,ACC,100311,2019-08-25T12:50:00Z,GLENWOOD SPRINGS,Colorado,United States,,N983WP,FALSE,Aviation,DirectorBrief,2021-02-02T05:00:00Z,None,0,0,0,"The pilot’s failure to maintain control of the airplane while landing with a tail wind, which resulted in an aerodynamic stall and a subsequent hard landing..","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=100311
CEN19WA283,ACC,100126,2019-08-25T11:35:00Z,"Inca, Mallorca",,Spain,,"D-HOTT, EC-GU1",FALSE,Aviation,None,,Fatal,7,0,0,,,https://data.ntsb.gov/Docket?ProjectID=100126
GAA19CA511,ACC,100141,2019-08-25T11:20:00Z,Cottonwood,Arizona,United States,,N8619W,FALSE,Aviation,DirectorBrief,2020-02-11T05:00:00Z,None,0,0,0,"The student pilot's improper pitch and lateral control during a soft-field takeoff, which resulted in impact with terrain. Contributing to the accident was the student pilot's failure to relinquish control of the airplane to the instructor.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Incorrect use/operation, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Lateral/bank control - Not attained/maintained, Personnel issues - Action/decision - Action - Lack of action - Student/instructed pilot, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Soft surface - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=100141
GAA19CA514,ACC,100158,2019-08-25T09:45:00Z,Shamokin,Pennsylvania,United States,,N653CH,FALSE,Aviation,DirectorBrief,2020-03-17T04:00:00Z,None,0,0,0,"The pilot's improper landing flare during an autorotation, which resulted in a hard landing. Contributing to the accident was a loss of engine power for reasons that could not be determined because postaccident examination revealed no evidence of any preaccident mechanical malfunctions or failures with the helicopter that would have precluded normal operation.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Incorrect use/operation, Not determined - Not determined - (general) - (general) - Unknown/Not determined",https://data.ntsb.gov/Docket?ProjectID=100158
CEN19WA287,ACC,100148,2019-08-25T08:25:00Z,Simplon Pass,,Switzerland,,G-BVDH,FALSE,Aviation,None,,Fatal,3,0,0,,,https://data.ntsb.gov/Docket?ProjectID=100148
GAA19WA540,ACC,100250,2019-08-25T00:30:00Z,Buriti Alegre,,Brazil,,PR-APN,FALSE,Aviation,None,,Fatal,3,0,1,,,https://data.ntsb.gov/Docket?ProjectID=100250
ERA19LA260,ACC,100149,2019-08-24T15:40:00Z,Robertsdale,Alabama,United States,,N165MB,FALSE,Aviation,DirectorBrief,,Serious,0,2,0,,,https://data.ntsb.gov/Docket?ProjectID=100149
CEN19WA285,ACC,100146,2019-08-24T14:00:00Z,Herisau,,Switzerland,,HB-YKJ,FALSE,Aviation,None,,Fatal,1,1,0,,,https://data.ntsb.gov/Docket?ProjectID=100146
WPR19LA239,ACC,100138,2019-08-24T13:15:00Z,Wendover,Utah,United States,,N6696P,FALSE,Aviation,DirectorBrief,2020-11-19T05:00:00Z,None,0,0,0,"Failure of the landing gear solenoid, which resulted in failure of the landing gear position switch, and the pilot's subsequent inability to extend the gear using the manual emergency extension system for undetermined reasons.","Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Inoperative, Aircraft - Aircraft systems - Landing gear system - Landing gear selector - Inoperative, Not determined - Not determined - (general) - (general) - Unknown/Not determined",https://data.ntsb.gov/Docket?ProjectID=100138
CEN19WA286,ACC,100147,2019-08-24T13:07:00Z,Stonor Oxforshire,,United Kingdom,,G-ODDS,FALSE,Aviation,None,,Fatal,2,0,0,,,https://data.ntsb.gov/Docket?ProjectID=100147
GAA19CA510,ACC,100140,2019-08-24T12:00:00Z,Waco,Texas,United States,,N173JE,FALSE,Aviation,DirectorBrief,2020-03-17T04:00:00Z,None,0,0,0,"The student pilot's failure to maintain directional control during the landing roll, which resulted in a runway excursion and noseover.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Soft surface - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=100140
DCA19WA209,INC,100178,2019-08-24T12:00:00Z,Shannon,,Ireland,,G-STBB,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=100178
WPR19FA235,ACC,100124,2019-08-23T20:15:00Z,Big Spring,Texas,United States,,N881MM,FALSE,Aviation,DirectorBrief,,Fatal,1,0,0,,,https://data.ntsb.gov/Docket?ProjectID=100124
CEN19WA289,ACC,100152,2019-08-23T19:05:00Z,San Juan del Puerto,,Spain,,EC-YTA,FALSE,Aviation,None,,Fatal,1,0,0,,,https://data.ntsb.gov/Docket?ProjectID=100152
GAA19CA557,ACC,100299,2019-08-23T13:30:00Z,Fort Myers,Florida,United States,,N9422S,FALSE,Aviation,DirectorBrief,2020-03-17T04:00:00Z,None,0,0,0,The airplane’s impact with a bird during approach.,Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Effect on operation,https://data.ntsb.gov/Docket?ProjectID=100299
ERA19FA256,ACC,100123,2019-08-23T11:15:00Z,Minneola,Florida,United States,,N9143M,FALSE,Aviation,DirectorBrief,2021-06-01T04:00:00Z,Fatal,1,0,0,"The pilot’s improper modifications to the airplane’s engine, which resulted in the partial loss of engine power. Contributing to the outcome was the pilot's exceedance of the airplane’s critical angle of attack during an attempted return to the airport following a partial loss of engine power, which resulted in an aerodynamic stall and impact with terrain.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Capability exceeded, Personnel issues - Task performance - Maintenance - Modification/alteration - Pilot, Aircraft - Aircraft power plant - Engine fuel and control - Fuel control/carburetor - Incorrect service/maintenance",https://data.ntsb.gov/Docket?ProjectID=100123
ERA19LA258,ACC,100131,2019-08-23T09:46:00Z,Hobe Sound,Florida,United States,,N80WH,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=100131
CEN19TA328,ACC,100309,2019-08-23T08:00:00Z,Lawton,Oklahoma,United States,,N7172D,FALSE,Aviation,DirectorBrief,2021-02-02T05:00:00Z,Serious,0,1,0,"A hard landing, which resulted the basket tipping over and a passenger sustaining a serious injury.",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Capability exceeded,https://data.ntsb.gov/Docket?ProjectID=100309
GAA19WA532,ACC,100222,2019-08-23T04:00:00Z,"Warintza, Morona Santiago",,Ecuador,,HC-CJN,FALSE,Aviation,None,,Fatal,4,0,0,,,https://data.ntsb.gov/Docket?ProjectID=100222
GAA19CA505,ACC,100127,2019-08-22T20:45:00Z,Oxford,Florida,United States,,N331AV,FALSE,Aviation,DirectorBrief,2020-06-16T04:00:00Z,None,0,0,0,"The pilot’s continued use of battery power during a nonpowered flight in a powered-glider, which depleted the battery to a level that was insufficient to power the starter during the engine restart sequence and resulted in a forced landing to a soft field and a subsequent nose-over.","Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft systems - Electrical power system - Battery/charger - Incorrect use/operation, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Soft surface - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=100127
GAA19CA513,ACC,100153,2019-08-22T19:39:00Z,Rangeley Lake,Maine,United States,,N1920Q,FALSE,Aviation,DirectorBrief,2020-03-17T04:00:00Z,Minor,0,0,2,"The pilot's inadequate preflight inspection of the floats, which led to his subsequent attempt to depart from a lake with damaged floats and led to a loss of roll control and the right wing impacting the water.","Environmental issues - Physical environment - Object/animal/substance - Hidden/submerged object - Effect on equipment, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Lateral/bank control - Not attained/maintained, Personnel issues - Task performance - Inspection - Preflight inspection - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",https://data.ntsb.gov/Docket?ProjectID=100153
